time_s,RequestScannerOn [unary],RecordScannerOn [unary],Periodicity [arbitrary unit],Phase [degree],Left-Right [millimeter],Ant.-Post. [millimeter],Head-Feet [millimeter],MarkerBlockFound [unary]
33.48,0.0,1.0000000002165,0.12849354087672,0.792178488622,-2.5558532113252,150.18536686802,600.31560288351,-1.0
33.52,0.0,1.0000000002165,0.10886329612625999,0.853089936634,-2.5663295959166,150.82226487998,600.19528263339,-1.0
33.56,0.0,1.0000000002165,0.07865186440937999,0.91610838442,-2.5656388452842,151.64468857396,600.6097190504701,-1.0
33.6,0.0,1.0000000002165,0.08023018844148,0.976253650696,-2.5522843330578002,152.49829570176001,601.1478179468401,-1.0
33.64,0.0,1.0000000002165,0.08020452463608,1.039367871199,-2.5698409116313,152.51121005314002,598.5676170276,-1.0
33.68,0.0,1.0000000002165,0.08146205110068,1.102099000834,-2.5764606051917998,153.06715713084,598.0997049438,-1.0
33.72,0.0,1.0000000002165,0.08079479216027999,1.1628189034119998,-2.5788782324052,153.43694855816,596.9967693177,-1.0
33.76,0.0,1.0000000002165,0.08205231862488,1.224688078594,-2.5740429779784,154.1403082321,596.9967693177,-1.0
33.8,0.0,1.0000000002165,0.08683091919036,1.285312208455,-2.5853828008603,155.1104595065,597.95933131866,-1.0
33.84,0.0,1.0000000002165,0.08776508170691999,1.345649020165,-2.5941323088707,155.88878541528,598.13646946467,-1.0
33.88,0.0,1.0000000002165,0.08645622763152,1.408571695234,-2.6145094525265,156.45197712912,597.5716327349401,-1.0
33.92,0.0,1.0000000002165,0.08642799744558,1.4666099617359998,-2.6289000907015,156.62490344394,595.78688235816,-1.0
33.96,0.0,1.0000000002165,0.08735959358159999,1.5280002733329998,-2.625734150303,157.0428874508,594.84771596139,-1.0
34.0,0.0,1.0000000002165,0.08733136339566,1.5916891301379998,-2.5964923735314,157.79758954608002,595.0983831491401,-1.0
34.04,0.0,1.0000000002165,0.08890198828613999,1.655090668792,-2.59177224421,158.58379005936,595.27552129515,-1.0
34.08,0.0,1.0000000002165,0.08983358442216,1.71964148005,-2.6070838832282,159.06697579148002,594.42993731514,-1.0
34.12,0.0,1.0000000002165,0.08661021046391999,1.7818937461,-2.5991402509556,159.77978499082002,594.48007075269,-1.0
34.16,0.0,1.0000000002165,0.08658198027797999,1.8474022845279998,-2.6070838832282,160.72347759410002,595.29891689934,-1.0
34.2,0.0,1.0000000002165,0.08463666382865999,1.9150178227299999,-2.6059901947268997,161.99223387114,597.33433446387,-1.0
34.24,0.0,1.0000000002165,0.08525002877771999,1.974492679987,-2.6371890982903,162.788198894,597.4613391723301,-1.0
34.28,0.0,1.0000000002165,0.08330727870893999,2.038851945811,-2.6812820136585,163.09310358024,595.87378031658,-1.0
34.32,0.0,1.0000000002165,0.08774711704313999,2.102828120767,-2.6761589464682,163.78732871296,595.9272559833,-1.0
34.36,0.0,1.0000000002165,0.1059016929831,2.166995841157,-2.6536519883625,164.35178036352002,595.49945064954,-1.0
34.4,0.0,1.0000000002165,0.11607225906311999,2.2313551069810003,-2.6457083560898997,164.85134527300002,594.75079131546,-1.0
34.44,0.0,1.0000000002165,0.11412180985272,2.295618600088,-2.6580267423677,165.55438996276,594.6271288361701,-1.0
34.48,0.0,1.0000000002165,0.11536137165353999,2.3579666388550002,-2.6589477432109,165.96733422274002,593.6010644809801,-1.0
34.52,0.0,1.0000000002165,0.11373172001064,2.420601995773,-2.6760438213628,166.56422924384,593.23676150145,-1.0
34.56,0.0,1.0000000002165,0.12515981255525999,2.482566943672,-2.671784192463,166.89212777522002,593.3203172307001,-1.0
34.6,0.0,1.0000000002165,0.13307966290169998,2.543765709835,-2.6412184769793,166.7318008276,593.35708175157,-1.0
34.64,0.0,1.0000000002165,0.14640431066537998,2.607550339357,-2.6368437229741,166.50343729710002,593.49411314754,-1.0
34.68,0.0,1.0000000002165,0.16099161765474,2.668844878237,-2.6255039000922,166.31602171,593.71135804359,-1.0
34.72,0.0,1.0000000002165,0.16380437072658,2.732246416891,-2.6273459017786,165.96922412782,593.28355270983,-1.0
34.76,0.0,1.0000000002165,0.16534163267003998,2.794690228375,-2.6312025928095,165.53801078540002,592.65855585504,-1.0
34.8,0.0,1.0000000002165,0.16306525313106,2.857708676161,-2.6196900822695,165.43753083198,593.2233925847701,-1.0
34.84,0.0,1.0000000002165,0.16078887359208,2.9212059875320002,-2.5959167480044,165.44005070542002,594.03555427308,-1.0
34.88,0.0,1.0000000002165,0.16232613553553998,2.982308980978,-2.5979889999016,165.09766290176,593.70467358525,-1.0
34.92,0.0,1.0000000002165,0.16322693510508,3.045327428764,-2.5995431888244998,164.66361470172,593.00614768872,-1.0
34.96,0.0,1.0000000002165,0.16253914512036,3.107771240248,-2.6148548278427,164.33666112288,592.8022717093501,-1.0
35.0,0.0,1.0000000002165,0.16375817587685998,3.170023506298,-2.6135308891306,164.14420578890002,592.9660409386801,-1.0
35.04,0.0,1.0000000002165,0.16402251307247998,3.2330419540840003,-2.6198627699276,163.90576276464,592.98275208453,-1.0
35.08,0.0,1.0000000002165,0.16301905828134,3.294240720247,-2.6214745214032,163.61219750888,592.84237845939,-1.0
35.12,0.0,1.0000000002165,0.16391985785087998,3.357642258901,-2.6204383954546,163.19011870768,592.20735491709,-1.0
35.16,0.0,1.0000000002165,0.16386596385954,3.420373388536,-2.6239497111693,162.83796639444,591.92326543764,-1.0
35.2,0.0,1.0000000002165,0.16381463624874,3.4823383364350002,-2.6132430763671,162.6039331487,591.97005664602,-1.0
35.24,0.0,1.0000000002165,0.16281374783813998,3.543058239013,-2.5989675632975,162.41683254578,592.19064377124,-1.0
35.28,0.0,1.0000000002165,0.16212852423396,3.604257005176,-2.5861311140453997,162.31351773474,592.70200483425,-1.0
35.32,0.0,1.0000000002165,0.16302675742296,3.669095134585,-2.581410984724,161.96357031076002,592.26083058381,-1.0
35.36,0.0,1.0000000002165,0.16234153381878,3.733071309541,-2.5792236077214,161.64260143134,591.9834255627001,-1.0
35.4,0.0,1.0000000002165,0.16292410220136,3.796855939063,-2.5579254632224,161.46904514816,592.21403937543,-1.0
35.44,0.0,1.0000000002165,0.16160754898434,3.8608321140190003,-2.5357638804329,161.33832671346002,592.60842241749,-1.0
35.48,0.0,1.0000000002165,0.16155622137353998,3.922605516484,-2.5339218787465,161.15752579414,592.79224502184,-1.0
35.52,0.0,1.0000000002165,0.15802744813104,3.987347873176,-2.5336916285357,160.94900626698,592.8524051469001,-1.0
35.56,0.0,1.0000000002165,0.1582943517072,4.049983230094,-2.5339218787465,160.58015979220002,592.42125758397,-1.0
35.6,0.0,1.0000000002165,0.16108657373472,4.113097450597,-2.54572220205,160.12784250972,591.71270499993,-1.0
35.64,0.0,1.0000000002165,0.16261357015602,4.178989079893,-2.5435923876001,159.685604721,591.0709969992901,-1.0
35.68,0.0,1.0000000002165,0.16098391851312,4.2419117549620005,-2.5439377629163,159.3847948291,590.90388554079,-1.0
35.72,0.0,1.0000000002165,0.16251091493442,4.308473793277,-2.5392751961476,159.05532137682002,590.5830315404701,-1.0
35.76,0.0,1.0000000002165,0.16088382967206,4.372641513667,-2.5417503859137,158.6178083508,589.90121678979,-1.0
35.8,0.0,1.0000000002165,0.159885507642,4.436809234057,-2.5584435261967,158.19604453378,589.3263533725501,-1.0
35.84,0.0,1.0000000002165,0.15668266472807998,4.5018389089,-2.5701287243948,157.66466622212002,588.40055589246,-1.0
35.88,0.0,1.0000000002165,0.14591926474331998,4.564378493101,-2.5795114204849,157.25046202542,587.85577253775,-1.0
35.92,0.0,1.0000000002165,0.14240588978406,4.630748985982,-2.5914844314465,156.90996412684,587.57836751664,-1.0
35.96,0.0,1.0000000002165,0.15496062338574,4.692618161164,-2.5852676757549,156.79436493278,588.0629907462901,-1.0
36.0,0.0,1.0000000002165,0.14924529392316,4.757264745139,-2.5243089324456,156.37764086264002,587.4480205790101,-1.0
36.04,0.0,1.0000000002165,0.14384562926699998,4.821432465529,-2.5047376645276,156.0207637867,587.08371759948,-1.0
36.08,0.0,1.0000000002165,0.14915033784318,4.88301432256,-2.4897138382729,155.83460813632,587.26419797466,-1.0
36.12,0.0,1.0000000002165,0.14690218849014,4.951204497064,-2.4829214570543,155.55490218448,587.1438777245401,-1.0
36.16,0.0,1.0000000002165,0.1484266185309,5.01326521768,-2.4719845720413,155.37315631262,587.3611226205901,-1.0
36.2,0.0,1.0000000002165,0.1499536149522,5.078965301542,-2.4593208104473,155.12305887370002,587.2675402038301,-1.0
36.24,0.0,1.0000000002165,0.15022051852836,5.142941476498,-2.4474629245911,154.90697972622002,587.3711493081,-1.0
36.28,0.0,1.0000000002165,0.14765927074944,5.2059599242840005,-2.4305395340973,154.61845421734,587.18064224541,-1.0
36.32,0.0,1.0000000002165,0.15703425886206,5.27472473509,-2.4144220193413,154.57089160616002,587.92595935032,-1.0
36.36,0.0,1.0000000002165,0.15667239920592,5.338413591895,-2.4106228908630998,154.35985220556,587.95269718368,-1.0
36.4,0.0,1.0000000002165,0.15976232137607999,5.447594489275,-2.3927209369734,154.32551892994002,588.68464537191,-1.0
36.44,0.0,1.0000000002165,0.16065285542346,5.512336845967,-2.3947931888706,154.06093221874002,588.55764066345,-1.0
36.48,0.0,1.0000000002165,0.15872037087684,5.5780369298290005,-2.3848348672535,153.84705796052,588.64453862187,-1.0
36.52,0.0,1.0000000002165,0.16023710177598,5.642204650219,-2.3917423735775,153.4394684316,588.0797018921401,-1.0
36.56,0.0,1.0000000002165,0.15987524211984,5.705318870722,-2.3865617438345,153.08668615000002,587.6886610792501,-1.0
36.6,0.0,1.0000000002165,0.15293061637859998,5.76986968198,-2.393181437395,152.53987361352,586.6525700365501,-1.0
36.64,0.0,1.0000000002165,0.14943520608312,5.835282447691,-2.3878281199939,152.14771830942001,586.2013690986,-1.0
36.68,0.0,1.0000000002165,0.14844971595575998,5.900503667968,-2.3925482493153,151.8519481644,586.0509687859501,-1.0
36.72,0.0,1.0000000002165,0.15936196601184,5.963809433905,-2.3936995003693,151.76469754654002,586.62248997402,-1.0
36.76,0.0,1.0000000002165,0.1599368352528,6.026061699955,-2.3966927531096998,151.5637376397,586.66593895323,-1.0
36.8,0.0,1.0000000002165,0.16082480291964,6.089367465892,-2.3887491208371,151.46546257554002,587.1973533912601,-1.0
36.84,0.0,1.0000000002165,0.16296516429,6.152481686395,-2.3858134306494,151.23489415578,587.18064224541,-1.0
36.88,0.0,1.0000000002165,0.16260073825332,6.217319815804,-2.3828777404617,151.01535018232002,587.31098918304,-1.0
36.92,0.0,1.0000000002165,0.16380180434604,-0.002735062478,-2.3844894919373,150.67737215718,586.95002843268,-1.0
36.96,0.0,1.0000000002165,0.16500030405822,0.059229885421,-2.3746462954256,150.48964158590002,587.17730001624,-1.0
37.0,0.0,1.0000000002165,0.16650933581573998,0.12234410592400001,-2.3688900401556,150.18788674146,586.9867929535501,-1.0
37.04,0.0,1.0000000002165,0.16583437773371998,0.18536255371,-2.358068280248,150.08425694624,587.49146955822,-1.0
37.08,0.0,1.0000000002165,0.16390959232872,0.250200683119,-2.3500670854227,149.92392999862,587.78558572518,-1.0
37.12,0.0,1.0000000002165,0.16635535298333998,0.313985312641,-2.3261210634995,149.84360903272,588.2969467881901,-1.0
37.16,0.0,1.0000000002165,0.16380693710712,0.376333351408,-2.3191559946228,149.53996428320002,588.01954176708,-1.0
37.2,0.0,1.0000000002165,0.16126108761143998,0.439926435496,-2.3062044202653,149.1934816852,587.72208337095,-1.0
37.24,0.0,1.0000000002165,0.15434982481721998,0.50141251981,-2.2952099726996,148.81361076412,587.25751351632,-1.0
37.28,0.0,1.0000000002165,0.1374681736251,0.566154876502,-2.2935406586713,148.51752563492002,587.13385103703,-1.0
37.32,0.0,1.0000000002165,0.12246767936879999,0.62879023342,-2.2921015948537997,148.25073403446,587.02021524525,-1.0
37.36,0.0,1.0000000002165,0.11277189368867999,0.689605908715,-2.2789197702855,148.27467283214,586.7361257658,-1.0
37.4,0.0,1.0000000002165,0.11865403788635999,0.752911674652,-2.2861726519256997,148.96322824962002,586.7294413074601,-1.0
37.44,0.0,1.0000000002165,0.11207897094288,0.814780849834,-2.2963612237535997,149.60737089772002,586.27155591117,-1.0
37.48,0.0,1.0000000002165,0.11266667208653999,0.87875702479,-2.3186379316485,150.2549783718,586.1144711401801,-1.0
37.52,0.0,1.0000000002165,0.10516514176811999,0.939381154651,-2.3277903775278,150.67737215718,585.1318557642,-1.0
37.56,0.0,1.0000000002165,0.08273754222905999,0.998185602889,-2.3317046311114,151.14228880686,584.37985420095,-1.0
37.6,0.0,1.0000000002165,0.07804619860194,1.061491368826,-2.3334315076924,151.62862438078,583.6178259501901,-1.0
37.64,0.0,1.0000000002165,0.07926522935843999,1.1231689985739999,-2.3224946226794,152.13259906878,582.90593113698,-1.0
37.68,0.0,1.0000000002165,0.07986319602426,1.186570537228,-2.3147236780649,152.73327390004002,582.54831261579,-1.0
37.72,0.0,1.0000000002165,0.07921646812817999,1.248631257844,-2.3191559946228,153.26087240154,581.89323569847,-1.0
37.76,0.0,1.0000000002165,0.08198815911138,1.3059991153269999,-2.3237609988388,153.84800291306001,581.52559048977,-1.0
37.8,0.0,1.0000000002165,0.08537834780471999,1.368634472245,-2.3250849375509,154.49876022894,581.3250567395701,-1.0
37.84,0.0,1.0000000002165,0.08410798943742,1.427917784068,-2.3408570769907,155.23613819432,581.4620881355401,-1.0
37.88,0.0,1.0000000002165,0.08749561175022,1.4919897317409998,-2.3560535909035,155.96847641282,581.59243507317,-1.0
37.92,0.0,1.0000000002165,0.08591728771811999,1.555774361263,-2.3585287806696,156.64159760548,581.42866584384,-1.0
37.96,0.0,1.0000000002165,0.08496002777669999,1.6152492185199998,-2.354038901559,157.33550775402,581.37519017712,-1.0
38.0,0.0,1.0000000002165,0.08741348757294,1.6805662115139999,-2.3435625169675998,158.03949739632,581.34176788542,-1.0
38.04,0.0,1.0000000002165,0.08738782376754,1.742148068545,-2.3364247604328,158.80868876388,581.54898609396,-1.0
38.08,0.0,1.0000000002165,0.08705162791679999,1.8069861979539998,-2.3230702482064,159.59646419806,581.84644449009,-1.0
38.12,0.0,1.0000000002165,0.0851653382199,1.87000464574,-2.3221492473631997,160.35652102440002,581.97344919855,-1.0
38.16,0.0,1.0000000002165,0.08452117670435999,1.929096412129,-2.3228399979956,161.15721080996002,582.31769880306,-1.0
38.2,0.0,1.0000000002165,0.08387444880827999,1.9931683598019998,-2.341375139965,161.8983685855,582.40459676148,-1.0
38.24,0.0,1.0000000002165,0.08323028729274,2.0412462637360003,-2.3605434700141,162.59511359166,582.37117446978,-1.0
38.28,0.0,1.0000000002165,0.082894091442,2.10273234805,-2.3948507514233,163.15263559026002,581.68267526076,-1.0
38.32,0.0,1.0000000002165,0.089053404738,2.165846568553,-2.4147098321048,163.71992209844,581.21142094779,-1.0
38.36,0.0,1.0000000002165,0.12241121899692,2.228577698188,-2.3778697983768,164.41005243682002,581.14791859356,-1.0
38.4,0.0,1.0000000002165,0.12268325533416,2.2916919186910003,-2.3887491208371,165.04128073354002,580.8538024266,-1.0
38.44,0.0,1.0000000002165,0.12079183287617999,2.355955411798,-2.3955990646084,165.69487290704,580.65995313474,-1.0
38.48,0.0,1.0000000002165,0.11890041041819999,2.419069632301,-2.4015280075365,166.34815009636,580.44605046786,-1.0
38.52,0.0,1.0000000002165,0.12534715833468,2.482566943672,-2.4084930764132,167.04647002342,580.45607715537,-1.0
38.56,0.0,1.0000000002165,0.12623512600151998,2.545393846024,-2.4117741419170997,167.26223418672,580.08174748833,-1.0
38.6,0.0,1.0000000002165,0.12989735103209998,2.6090827028290002,-2.3785029864564997,167.1554545497,580.28228123853,-1.0
38.64,0.0,1.0000000002165,0.1465146650286,2.6743996958230003,-2.3772941728498,166.86976389844,580.33575690525,-1.0
38.68,0.0,1.0000000002165,0.15726266673012,2.7371308254580002,-2.3797118000632,166.56139438622,580.0917741758401,-1.0
38.72,0.0,1.0000000002165,0.160912059858,2.800340818678,-2.3833382408833,166.19412283234,579.62051986287,-1.0
38.76,0.0,1.0000000002165,0.16055533296294,2.862880402879,-2.3797118000632,165.9144168805,579.46677732105,-1.0
38.8,0.0,1.0000000002165,0.15557655471534,2.925994623382,-2.3762580469012002,165.65644483708002,579.4133016543301,-1.0
38.84,0.0,1.0000000002165,0.15891541579788,2.989396162036,-2.3712501048163,165.37705386942002,579.28629694587,-1.0
38.88,0.0,1.0000000002165,0.16071444855641998,3.051935746237,-2.3765458596647,165.0812837244,579.10581657069,-1.0
38.92,0.0,1.0000000002165,0.15758603067816,3.114762648589,-2.3777546732714,164.7851985952,578.97212740389,-1.0
38.96,0.0,1.0000000002165,0.16307808503375998,3.177206460073,-2.385698305544,164.46139485816002,578.70140684112,-1.0
39.0,0.0,1.0000000002165,0.16333472308775998,3.240320680576,-2.3863314936237,164.16404979224,578.54432207013,-1.0
39.04,0.0,1.0000000002165,0.16236206486309998,3.30372221923,-2.388576433179,163.91332238496,578.53763761179,-1.0
39.08,0.0,1.0000000002165,0.16077347530883998,3.366166030714,-2.3852953676751,163.6418060218,578.4540818825401,-1.0
39.12,0.0,1.0000000002165,0.16349127230069999,3.4288013876320003,-2.3767761098755003,163.33658635138002,578.2669170490201,-1.0
39.16,0.0,1.0000000002165,0.16190524912697998,3.4908621082480003,-2.3699837286569,163.10349805818,578.3070237990601,-1.0
39.2,0.0,1.0000000002165,0.15878453039034,3.553880556034,-2.3733223567135,162.81245267586002,578.1432545697301,-1.0
39.24,0.0,1.0000000002165,0.15996249905819998,3.615462413065,-2.3674509763381,162.59605854420002,578.246863674,-1.0
39.28,0.0,1.0000000002165,0.16175639905566,3.678289315417,-2.3626157219113,162.31194281384,578.09312113218,-1.0
39.32,0.0,1.0000000002165,0.1613996721606,3.7409246723350003,-2.3565140913251,161.97616967796,577.80234719439,-1.0
39.36,0.0,1.0000000002165,0.16073497960073999,3.8029853929510002,-2.3511032113713,161.72103249216002,577.72547592348,-1.0
39.4,0.0,1.0000000002165,0.16160754898434,3.866578477039,-2.3372881987233,161.46148552784,577.67200025676,-1.0
39.44,0.0,1.0000000002165,0.16063745714021999,3.9299800156930003,-2.3288840660291,161.24540638036,577.75889821518,-1.0
39.48,0.0,1.0000000002165,0.15782983682946,3.9930942361960002,-2.3207677460984,161.01357802388,577.7789515902,-1.0
39.52,0.0,1.0000000002165,0.15655691208161998,4.056016911265,-2.3162203044350997,160.81041322778,577.90261406949,-1.0
39.56,0.0,1.0000000002165,0.15681355013561998,4.117981859164,-2.3134573019055003,160.51590301948002,577.68536917344,-1.0
