time_s,RequestScannerOn [unary],RecordScannerOn [unary],Periodicity [arbitrary unit],Phase [degree],Left-Right [millimeter],Ant.-Post. [millimeter],Head-Feet [millimeter],MarkerBlockFound [unary]
8.44,0.0,0.0,0.11735260639535999,0.7663336354195001,-2.8403075010608,150.159544566445,658.5156997189899,-1.0
8.48,0.0,0.0,0.12299369003543999,0.8297672291065001,-2.8571776555916,150.56956730067898,658.37367322282,-1.0
8.52,0.0,0.0,0.11994612609672,0.8921467902700001,-2.8603560905032004,151.07754339868097,658.47928266869,-1.0
8.56,0.0,0.0,0.11656575486359999,0.9551970994030001,-2.857666645578,151.59305437081898,658.59945893468,-1.0
8.6,0.0,0.0,0.10985017910159998,1.0181515873975,-2.8279605039042,152.202123363479,658.82888635157,-1.0
8.64,0.0,0.0,0.10447296410207998,1.0801478640070001,-2.7687927155498,152.827517916767,659.04738865337,-1.0
8.68,0.0,0.0,0.10009892537567999,1.1434856365555002,-2.752533798502,153.447261314453,659.2258321998399,-1.0
8.72,0.0,0.0,0.09973283735183999,1.2055777343035001,-2.6750288856576003,154.097772114861,659.44797620667,-1.0
8.76,0.0,0.0,0.1120371984648,1.2682447588825,-2.6709947182698004,154.63431794396197,659.26589095517,-1.0
8.8,0.0,0.0,0.11266715512919999,1.330815962323,-2.6848086853856,155.223293938926,659.2258321998399,-1.0
8.84,0.0,0.0,0.10962909997031998,1.3929080600710002,-2.7274730616990004,155.77836300027798,659.1384312791199,-1.0
8.88,0.0,0.0,0.11059186392911999,1.4561500114810002,-2.7931810911215003,156.35101343461398,659.0510303584,-1.0
8.92,0.0,0.0,0.10123284737159999,1.5185295726445,-2.8314445575573,156.97609403481297,659.13114786906,-1.0
8.96,0.0,0.0,0.10219798852536,1.5811965972235,-2.8365178286662003,157.64010481804797,659.26589095517,-1.0
9.0,0.0,0.0,0.10316075248416,1.6441510852180001,-2.7981932384821,158.29595282096898,659.28774118535,-1.0
9.04,0.0,0.0,0.10512193832615999,1.706243182966,-2.7455045674475,158.957765932581,659.38970892619,-1.0
9.08,0.0,0.0,0.10409023571352,1.7680478172985001,-2.7223997905901003,159.60702092063298,659.40427574631,-1.0
9.12,0.0,0.0,0.10704746624375999,1.830619020739,-2.7211773156241,160.27950843727098,659.65919509841,-1.0
9.16,0.0,0.0,0.09405134139744,1.8937651510105002,-2.7258838442432003,160.96580988982498,659.95053150081,-1.0
9.2,0.0,0.0,0.09667814182823999,1.9565279967280003,-2.7356636439712,161.48603015829798,659.71017896883,-1.0
9.24,0.0,0.0,0.10295631371759999,2.0190992001685,-2.7580349358490004,161.99997136499098,659.58636099781,-1.0
9.28,0.0,0.0,0.10424950777584,2.0838742897945,-2.7796116189989,162.476866107182,659.3387250557699,-1.0
