time_s,RequestScannerOn_raw,RecordScannerOn_raw,Periodicity_raw,Phase_raw,Left-Right_raw,Ant.-Post._raw,Head-Feet_raw,MarkerBlockFound_raw
13.4,0.0,0.0,27817.0,59366.0,3292.0,15202.0,64610.0,0.0
13.44,0.0,0.0,32094.0,60024.0,3083.0,12448.0,64559.0,0.0
13.48,0.0,0.0,38409.0,60663.0,3154.0,10217.0,64624.0,0.0
13.52,0.0,0.0,44718.0,61325.0,3264.0,8362.0,64743.0,0.0
13.56,0.0,0.0,45713.0,61978.0,3522.0,6663.0,64827.0,0.0
13.6,0.0,0.0,46911.0,62627.0,3854.0,5216.0,64892.0,0.0
13.64,0.0,0.0,50351.0,63299.0,4116.0,4067.0,64962.0,0.0
13.68,0.0,0.0,51952.0,63941.0,4059.0,2868.0,64903.0,0.0
13.72,0.0,0.0,52942.0,64607.0,3975.0,2126.0,64880.0,0.0
13.76,0.0,0.0,54133.0,65258.0,3876.0,1492.0,64790.0,0.0
13.8,0.0,0.0,53899.0,344.0,3919.0,1492.0,64781.0,0.0
13.84,0.0,0.0,52040.0,1016.0,4044.0,2060.0,64868.0,0.0
13.88,0.0,0.0,50792.0,1673.0,4183.0,3027.0,64941.0,0.0
13.92,0.0,0.0,46093.0,2340.0,4092.0,3943.0,64866.0,0.0
13.96,0.0,0.0,45662.0,2989.0,3842.0,5153.0,64811.0,0.0
14.0,0.0,0.0,45434.0,3639.0,3543.0,6596.0,64728.0,0.0
14.04,0.0,0.0,43381.0,4309.0,3314.0,8395.0,64686.0,0.0
14.08,0.0,0.0,36874.0,4951.0,3151.0,10499.0,64635.0,0.0
14.12,0.0,0.0,30171.0,5620.0,3338.0,13049.0,64679.0,0.0
14.16,0.0,0.0,27726.0,6269.0,3455.0,15300.0,64538.0,0.0
14.2,0.0,0.0,25890.0,6918.0,3536.0,17896.0,64479.0,0.0
14.24,0.0,0.0,25067.0,7590.0,3494.0,20950.0,64559.0,0.0
14.28,0.0,0.0,24245.0,8234.0,3386.0,24205.0,64676.0,0.0
14.32,0.0,0.0,24635.0,8894.0,2811.0,27028.0,64641.0,0.0
14.36,0.0,0.0,25227.0,9542.0,2466.0,30075.0,64687.0,0.0
14.4,0.0,0.0,25617.0,10190.0,2428.0,33147.0,64722.0,0.0
14.44,0.0,0.0,26409.0,10843.0,2671.0,36256.0,64808.0,0.0
14.48,0.0,0.0,27805.0,11489.0,2884.0,39085.0,64820.0,0.0
14.52,0.0,0.0,30005.0,12149.0,2698.0,41330.0,64716.0,0.0
14.56,0.0,0.0,30793.0,12801.0,2414.0,43508.0,64621.0,0.0
14.6,0.0,0.0,34196.0,13444.0,1541.0,45420.0,64487.0,0.0
14.64,0.0,0.0,37192.0,14105.0,1420.0,47375.0,64396.0,0.0
14.68,0.0,0.0,41592.0,14755.0,1312.0,49183.0,64335.0,0.0
14.72,0.0,0.0,44180.0,15416.0,1334.0,50891.0,64316.0,0.0
14.76,0.0,0.0,45360.0,16058.0,1345.0,52256.0,64218.0,0.0
14.8,0.0,0.0,48745.0,16701.0,1294.0,53351.0,64104.0,0.0
14.84,0.0,0.0,50322.0,17359.0,1005.0,54388.0,64027.0,0.0
14.88,0.0,0.0,51497.0,18023.0,979.0,55395.0,64004.0,0.0
14.92,0.0,0.0,52670.0,18681.0,901.0,56699.0,64150.0,0.0
14.96,0.0,0.0,55043.0,19334.0,1040.0,57780.0,64239.0,0.0
15.0,0.0,0.0,57213.0,19979.0,1021.0,58428.0,64243.0,0.0
15.04,0.0,0.0,57582.0,20635.0,1038.0,59097.0,64288.0,0.0
15.08,0.0,0.0,57750.0,21286.0,985.0,59586.0,64317.0,0.0
15.12,0.0,0.0,58717.0,21944.0,933.0,60016.0,64351.0,0.0
15.16,0.0,0.0,57887.0,22605.0,927.0,60515.0,64433.0,0.0
15.2,0.0,0.0,57855.0,23260.0,913.0,60911.0,64506.0,0.0
15.24,0.0,0.0,58621.0,23926.0,1000.0,61129.0,64505.0,0.0
15.28,0.0,0.0,58788.0,24582.0,946.0,61129.0,64468.0,0.0
15.32,0.0,0.0,58358.0,25241.0,990.0,61221.0,64487.0,0.0
15.36,0.0,0.0,59321.0,25797.0,982.0,61405.0,64544.0,0.0
15.4,0.0,0.0,60880.0,26444.0,1057.0,61460.0,64566.0,0.0
15.44,0.0,0.0,60052.0,27094.0,998.0,61646.0,64613.0,0.0
15.48,0.0,0.0,59820.0,27747.0,975.0,61754.0,64650.0,0.0
15.52,0.0,0.0,61178.0,28400.0,1060.0,61762.0,64646.0,0.0
15.56,0.0,0.0,61542.0,29062.0,953.0,61627.0,64602.0,0.0
15.6,0.0,0.0,61112.0,29709.0,1116.0,61739.0,64646.0,0.0
15.64,0.0,0.0,62268.0,30372.0,1025.0,61880.0,64680.0,0.0
15.68,0.0,0.0,63225.0,31024.0,1034.0,61849.0,64665.0,0.0
15.72,0.0,0.0,62795.0,31674.0,954.0,61823.0,64647.0,0.0
15.76,0.0,0.0,61969.0,32335.0,912.0,61628.0,64581.0,0.0
15.8,0.0,0.0,62727.0,32979.0,931.0,61670.0,64597.0,0.0
15.84,0.0,0.0,64275.0,33640.0,1023.0,61503.0,64537.0,0.0
15.88,0.0,0.0,63252.0,34308.0,1006.0,61326.0,64483.0,0.0
15.92,0.0,0.0,63020.0,34957.0,1022.0,61410.0,64507.0,0.0
15.96,0.0,0.0,64763.0,35619.0,966.0,61165.0,64430.0,0.0
16.0,0.0,0.0,63741.0,36263.0,877.0,61172.0,64431.0,0.0
16.04,0.0,0.0,62129.0,36924.0,908.0,61138.0,64420.0,0.0
16.08,0.0,0.0,61898.0,37579.0,822.0,60892.0,64334.0,0.0
16.12,0.0,0.0,63441.0,38225.0,948.0,61070.0,64401.0,0.0
16.16,0.0,0.0,62028.0,38887.0,822.0,60977.0,64389.0,0.0
16.2,0.0,0.0,60814.0,39532.0,755.0,60782.0,64324.0,0.0
16.24,0.0,0.0,61961.0,40192.0,770.0,60630.0,64284.0,0.0
16.28,0.0,0.0,61731.0,40846.0,886.0,60825.0,64381.0,0.0
16.32,0.0,0.0,60126.0,41495.0,938.0,60733.0,64379.0,0.0
16.36,0.0,0.0,59897.0,42162.0,1004.0,60446.0,64325.0,0.0
16.4,0.0,0.0,61043.0,42812.0,1032.0,60274.0,64329.0,0.0
16.44,0.0,0.0,59637.0,43457.0,1051.0,60108.0,64365.0,0.0
16.48,0.0,0.0,58232.0,44114.0,1062.0,59957.0,64425.0,0.0
16.52,0.0,0.0,58789.0,44759.0,1113.0,59814.0,64520.0,0.0
16.56,0.0,0.0,56407.0,45427.0,1046.0,59072.0,64449.0,0.0
16.6,0.0,0.0,54419.0,46077.0,994.0,58250.0,64382.0,0.0
16.64,0.0,0.0,53803.0,46737.0,930.0,57322.0,64349.0,0.0
16.68,0.0,0.0,50450.0,47391.0,967.0,56609.0,64426.0,0.0
16.72,0.0,0.0,49250.0,48033.0,965.0,55638.0,64470.0,0.0
16.76,0.0,0.0,48052.0,48696.0,998.0,54415.0,64483.0,0.0
16.8,0.0,0.0,46855.0,49345.0,841.0,52866.0,64448.0,0.0
16.84,0.0,0.0,45854.0,50012.0,553.0,50925.0,64351.0,0.0
16.88,0.0,0.0,43294.0,50686.0,574.0,49260.0,64405.0,0.0
16.92,0.0,0.0,40152.0,51337.0,800.0,47720.0,64564.0,0.0
16.96,0.0,0.0,35456.0,52012.0,784.0,45561.0,64563.0,0.0
17.0,0.0,0.0,32516.0,52663.0,1184.0,43258.0,64550.0,0.0
17.04,0.0,0.0,29385.0,53328.0,1493.0,41033.0,64640.0,0.0
17.08,0.0,0.0,27230.0,54229.0,1551.0,38528.0,64686.0,0.0
17.12,0.0,0.0,25271.0,54882.0,1186.0,35465.0,64583.0,0.0
17.16,0.0,0.0,24286.0,55541.0,1252.0,32599.0,64592.0,0.0
17.2,0.0,0.0,23885.0,56185.0,2339.0,29730.0,64624.0,0.0
17.24,0.0,0.0,23872.0,56849.0,2823.0,26750.0,64617.0,0.0
17.28,0.0,0.0,23666.0,57491.0,3311.0,23728.0,64579.0,0.0
17.32,0.0,0.0,24235.0,58150.0,3350.0,20495.0,64472.0,0.0
17.36,0.0,0.0,26935.0,58806.0,3364.0,17776.0,64514.0,0.0
17.4,0.0,0.0,27889.0,59449.0,3298.0,15446.0,64683.0,0.0
17.44,0.0,0.0,30197.0,60098.0,3236.0,13027.0,64746.0,0.0
17.48,0.0,0.0,38887.0,60743.0,3197.0,10775.0,64786.0,0.0
17.52,0.0,0.0,45634.0,61402.0,3372.0,8678.0,64835.0,0.0
17.56,0.0,0.0,45996.0,62063.0,3608.0,6976.0,64914.0,0.0
17.6,0.0,0.0,46745.0,62712.0,3926.0,5452.0,64962.0,0.0
17.64,0.0,0.0,50388.0,63380.0,4094.0,4301.0,65034.0,0.0
17.68,0.0,0.0,51905.0,64028.0,3945.0,2883.0,64890.0,0.0
17.72,0.0,0.0,54192.0,64690.0,3968.0,2314.0,64944.0,0.0
17.76,0.0,0.0,55898.0,65352.0,3906.0,1655.0,64829.0,0.0
17.8,0.0,0.0,54520.0,437.0,3853.0,1687.0,64856.0,0.0
17.84,0.0,0.0,52951.0,1106.0,3954.0,2136.0,64878.0,0.0
17.88,0.0,0.0,50806.0,1769.0,3910.0,2876.0,64894.0,0.0
17.92,0.0,0.0,46932.0,2432.0,3819.0,4096.0,64939.0,0.0
17.96,0.0,0.0,46907.0,3093.0,3886.0,5665.0,64991.0,0.0
18.0,0.0,0.0,46306.0,3746.0,3784.0,7525.0,65060.0,0.0
18.04,0.0,0.0,42825.0,4414.0,3523.0,9396.0,65019.0,0.0
18.08,0.0,0.0,35701.0,5057.0,3215.0,11063.0,64831.0,0.0
18.12,0.0,0.0,28200.0,5720.0,3281.0,13355.0,64800.0,0.0
18.16,0.0,0.0,26843.0,6377.0,3275.0,15697.0,64703.0,0.0
18.2,0.0,0.0,25296.0,7021.0,3398.0,18176.0,64599.0,0.0
18.24,0.0,0.0,25091.0,7687.0,3407.0,21223.0,64662.0,0.0
18.28,0.0,0.0,24504.0,8327.0,3273.0,24348.0,64734.0,0.0
18.32,0.0,0.0,25065.0,8988.0,2884.0,27369.0,64751.0,0.0
18.36,0.0,0.0,25243.0,9636.0,2437.0,30136.0,64685.0,0.0
18.4,0.0,0.0,25421.0,10275.0,2302.0,32838.0,64611.0,0.0
18.44,0.0,0.0,25408.0,10921.0,2405.0,35780.0,64648.0,0.0
18.48,0.0,0.0,27495.0,11561.0,2509.0,38727.0,64731.0,0.0
18.52,0.0,0.0,28434.0,12217.0,2468.0,41064.0,64599.0,0.0
18.56,0.0,0.0,30899.0,12868.0,2081.0,43246.0,64502.0,0.0
18.6,0.0,0.0,33742.0,13512.0,1060.0,45183.0,64387.0,0.0
18.64,0.0,0.0,37536.0,14177.0,961.0,47263.0,64356.0,0.0
18.68,0.0,0.0,41896.0,14823.0,845.0,49249.0,64370.0,0.0
18.72,0.0,0.0,44349.0,15484.0,967.0,51031.0,64363.0,0.0
18.76,0.0,0.0,45847.0,16154.0,670.0,53161.0,64543.0,0.0
18.8,0.0,0.0,47915.0,16802.0,651.0,54297.0,64406.0,0.0
18.84,0.0,0.0,48460.0,17483.0,774.0,55553.0,64415.0,0.0
18.88,0.0,0.0,48815.0,18162.0,857.0,57192.0,64620.0,0.0
18.92,0.0,0.0,52966.0,18817.0,864.0,57760.0,64480.0,0.0
18.96,0.0,0.0,56164.0,19473.0,724.0,57586.0,64151.0,0.0
19.0,0.0,0.0,57462.0,20125.0,536.0,58564.0,64280.0,0.0
19.04,0.0,0.0,57622.0,20790.0,562.0,59191.0,64331.0,0.0
19.08,0.0,0.0,57971.0,21438.0,479.0,59136.0,64151.0,0.0
19.12,0.0,0.0,58887.0,22099.0,698.0,59783.0,64267.0,0.0
19.16,0.0,0.0,58100.0,22750.0,850.0,60135.0,64294.0,0.0
19.2,0.0,0.0,58070.0,23398.0,728.0,60319.0,64280.0,0.0
19.24,0.0,0.0,58796.0,24056.0,649.0,59897.0,64078.0,0.0
19.28,0.0,0.0,58954.0,24700.0,662.0,59681.0,63974.0,0.0
19.32,0.0,0.0,59113.0,25359.0,650.0,59871.0,64031.0,0.0
19.36,0.0,0.0,59837.0,26006.0,804.0,59926.0,64028.0,0.0
19.4,0.0,0.0,60938.0,26547.0,813.0,60314.0,64143.0,0.0
19.44,0.0,0.0,60152.0,27191.0,799.0,60827.0,64319.0,0.0
19.48,0.0,0.0,59933.0,27840.0,682.0,61110.0,64396.0,0.0
19.52,0.0,0.0,61597.0,28497.0,818.0,61488.0,64543.0,0.0
19.56,0.0,0.0,61565.0,29154.0,845.0,61725.0,64620.0,0.0
19.6,0.0,0.0,61157.0,29805.0,959.0,61848.0,64657.0,0.0
19.64,0.0,0.0,62066.0,30467.0,794.0,61570.0,64558.0,0.0
19.68,0.0,0.0,63162.0,31116.0,589.0,61222.0,64431.0,0.0
19.72,0.0,0.0,62754.0,31773.0,667.0,60989.0,64365.0,0.0
19.76,0.0,0.0,61970.0,32430.0,755.0,61035.0,64379.0,0.0
19.8,0.0,0.0,63815.0,33081.0,713.0,60941.0,64344.0,0.0
19.84,0.0,0.0,64158.0,33745.0,619.0,60558.0,64205.0,0.0
19.88,0.0,0.0,63187.0,34413.0,679.0,60374.0,64146.0,0.0
19.92,0.0,0.0,62967.0,35071.0,649.0,60727.0,64288.0,0.0
19.96,0.0,0.0,64433.0,35727.0,740.0,60810.0,64311.0,0.0
20.0,0.0,0.0,63652.0,36377.0,839.0,61410.0,64517.0,0.0
20.04,0.0,0.0,62122.0,37040.0,824.0,61458.0,64520.0,0.0
20.08,0.0,0.0,63025.0,37683.0,963.0,61785.0,64622.0,0.0
20.12,0.0,0.0,63180.0,38340.0,842.0,61753.0,64618.0,0.0
20.16,0.0,0.0,61840.0,38990.0,835.0,61996.0,64705.0,0.0
20.2,0.0,0.0,60874.0,39642.0,963.0,61264.0,64454.0,0.0
20.24,0.0,0.0,62336.0,40302.0,981.0,61221.0,64475.0,0.0
20.28,0.0,0.0,61745.0,40949.0,782.0,61096.0,64463.0,0.0
20.32,0.0,0.0,60222.0,41616.0,583.0,60405.0,64260.0,0.0
20.36,0.0,0.0,61123.0,42271.0,725.0,59830.0,64102.0,0.0
20.4,0.0,0.0,61278.0,42931.0,658.0,59585.0,64104.0,0.0
20.44,0.0,0.0,59943.0,43578.0,856.0,59562.0,64178.0,0.0
20.48,0.0,0.0,58610.0,44225.0,1000.0,59713.0,64345.0,0.0
20.52,0.0,0.0,59138.0,44898.0,890.0,59131.0,64280.0,0.0
20.56,0.0,0.0,57807.0,45550.0,835.0,58464.0,64236.0,0.0
20.6,0.0,0.0,56106.0,46205.0,899.0,57948.0,64297.0,0.0
20.64,0.0,0.0,51620.0,46869.0,917.0,57264.0,64333.0,0.0
20.68,0.0,0.0,52151.0,47520.0,983.0,56128.0,64261.0,0.0
20.72,0.0,0.0,49342.0,48186.0,1043.0,55297.0,64347.0,0.0
20.76,0.0,0.0,48761.0,48841.0,1034.0,54031.0,64342.0,0.0
20.8,0.0,0.0,45771.0,49497.0,944.0,52558.0,64345.0,0.0
20.84,0.0,0.0,45933.0,50152.0,815.0,51083.0,64398.0,0.0
20.88,0.0,0.0,43503.0,50825.0,763.0,49044.0,64321.0,0.0
20.92,0.0,0.0,39225.0,51490.0,866.0,47341.0,64420.0,0.0
20.96,0.0,0.0,35322.0,52140.0,885.0,45335.0,64476.0,0.0
21.0,0.0,0.0,32532.0,52801.0,1348.0,43082.0,64496.0,0.0
21.04,0.0,0.0,29374.0,53457.0,1654.0,40776.0,64550.0,0.0
21.08,0.0,0.0,27328.0,53953.0,1633.0,38340.0,64628.0,0.0
21.12,0.0,0.0,25284.0,54610.0,1716.0,35794.0,64703.0,0.0
21.16,0.0,0.0,24718.0,55266.0,1850.0,33205.0,64812.0,0.0
21.2,0.0,0.0,24153.0,55921.0,2845.0,30681.0,64963.0,0.0
21.24,0.0,0.0,23219.0,56576.0,3323.0,27731.0,64945.0,0.0
21.28,0.0,0.0,23391.0,57232.0,3975.0,24560.0,64863.0,0.0
21.32,0.0,0.0,24300.0,57886.0,4090.0,21465.0,64799.0,0.0
21.36,0.0,0.0,25944.0,58535.0,4200.0,19133.0,65004.0,0.0
21.4,0.0,0.0,26115.0,59177.0,3686.0,17856.0,65535.0,0.0
21.44,0.0,0.0,29778.0,59831.0,2828.0,13592.0,64890.0,0.0
21.48,0.0,0.0,36193.0,60475.0,3158.0,11291.0,64955.0,0.0
21.52,0.0,0.0,42602.0,61132.0,3282.0,9227.0,65028.0,0.0
21.56,0.0,0.0,45884.0,61790.0,3848.0,7201.0,64998.0,0.0
21.6,0.0,0.0,47695.0,62430.0,4337.0,5915.0,65110.0,0.0
21.64,0.0,0.0,47488.0,63100.0,4257.0,4067.0,64914.0,0.0
21.68,0.0,0.0,49113.0,63744.0,4152.0,2654.0,64798.0,0.0
21.72,0.0,0.0,54034.0,64397.0,4303.0,2495.0,65010.0,0.0
21.76,0.0,0.0,54739.0,65057.0,4594.0,2042.0,64974.0,0.0
21.8,0.0,0.0,55261.0,129.0,4535.0,1477.0,64771.0,0.0
21.84,0.0,0.0,52856.0,798.0,4513.0,2078.0,64875.0,0.0
21.88,0.0,0.0,51915.0,1460.0,4585.0,3303.0,65059.0,0.0
21.92,0.0,0.0,50610.0,2115.0,4544.0,4703.0,65151.0,0.0
21.96,0.0,0.0,49307.0,2777.0,4332.0,5900.0,65073.0,0.0
22.0,0.0,0.0,46179.0,3417.0,4107.0,7554.0,65077.0,0.0
22.04,0.0,0.0,45426.0,4083.0,3888.0,8565.0,64751.0,0.0
22.08,0.0,0.0,41757.0,4726.0,3651.0,9981.0,64484.0,0.0
22.12,0.0,0.0,30618.0,5387.0,3530.0,12947.0,64697.0,0.0
22.16,0.0,0.0,28235.0,6047.0,3715.0,15363.0,64599.0,0.0
22.2,0.0,0.0,25490.0,6694.0,3870.0,17975.0,64529.0,0.0
22.24,0.0,0.0,25113.0,7369.0,3920.0,21118.0,64640.0,0.0
22.28,0.0,0.0,24555.0,8018.0,3714.0,24357.0,64749.0,0.0
22.32,0.0,0.0,23088.0,8691.0,3235.0,27827.0,64944.0,0.0
22.36,0.0,0.0,24530.0,9351.0,2725.0,30423.0,64799.0,0.0
22.4,0.0,0.0,25426.0,10001.0,2527.0,32954.0,64662.0,0.0
22.44,0.0,0.0,25595.0,10660.0,2764.0,35633.0,64609.0,0.0
22.48,0.0,0.0,27578.0,11306.0,2977.0,38459.0,64627.0,0.0
22.52,0.0,0.0,30285.0,11981.0,2986.0,41354.0,64746.0,0.0
22.56,0.0,0.0,33713.0,12665.0,2797.0,44943.0,65125.0,0.0
22.6,0.0,0.0,35871.0,13308.0,2052.0,46584.0,64876.0,0.0
22.64,0.0,0.0,38388.0,13997.0,1382.0,48429.0,64755.0,0.0
22.68,0.0,0.0,41989.0,14653.0,1391.0,50470.0,64783.0,0.0
22.72,0.0,0.0,43415.0,15308.0,1238.0,51453.0,64505.0,0.0
22.76,0.0,0.0,43393.0,15981.0,1266.0,52942.0,64469.0,0.0
22.8,0.0,0.0,45360.0,16616.0,1313.0,54500.0,64515.0,0.0
22.84,0.0,0.0,47686.0,17301.0,1326.0,56042.0,64597.0,0.0
22.88,0.0,0.0,50189.0,17949.0,1098.0,56773.0,64452.0,0.0
22.92,0.0,0.0,50345.0,18607.0,1001.0,57573.0,64423.0,0.0
22.96,0.0,0.0,54649.0,19288.0,919.0,58399.0,64449.0,0.0
23.0,0.0,0.0,56965.0,19910.0,853.0,58976.0,64429.0,0.0
23.04,0.0,0.0,57297.0,20593.0,968.0,59417.0,64392.0,0.0
23.08,0.0,0.0,57809.0,21243.0,934.0,59830.0,64393.0,0.0
23.12,0.0,0.0,58861.0,21885.0,908.0,59766.0,64257.0,0.0
23.16,0.0,0.0,58292.0,22565.0,943.0,60395.0,64404.0,0.0
23.2,0.0,0.0,58084.0,23189.0,847.0,60549.0,64386.0,0.0
23.24,0.0,0.0,58774.0,23870.0,1039.0,60807.0,64400.0,0.0
23.28,0.0,0.0,59104.0,24530.0,993.0,61138.0,64489.0,0.0
23.32,0.0,0.0,58716.0,25171.0,991.0,61235.0,64487.0,0.0
23.36,0.0,0.0,59764.0,26000.0,1301.0,61792.0,64660.0,0.0
23.4,0.0,0.0,60811.0,26631.0,1496.0,62125.0,64771.0,0.0
23.44,0.0,0.0,60243.0,27299.0,1385.0,62629.0,64919.0,0.0
23.48,0.0,0.0,60751.0,27952.0,1381.0,62591.0,64906.0,0.0
23.52,0.0,0.0,61438.0,28600.0,1290.0,62548.0,64884.0,0.0
23.56,0.0,0.0,61587.0,29280.0,1223.0,61928.0,64665.0,0.0
23.6,0.0,0.0,61198.0,29903.0,1172.0,61645.0,64589.0,0.0
23.64,0.0,0.0,62063.0,30584.0,1089.0,61483.0,64531.0,0.0
23.68,0.0,0.0,63105.0,31233.0,1136.0,61311.0,64484.0,0.0
23.72,0.0,0.0,62717.0,31880.0,1273.0,61309.0,64478.0,0.0
23.76,0.0,0.0,62150.0,32561.0,1246.0,61385.0,64500.0,0.0
23.8,0.0,0.0,63726.0,33184.0,1156.0,61048.0,64371.0,0.0
23.84,0.0,0.0,64052.0,33863.0,1108.0,61054.0,64374.0,0.0
23.88,0.0,0.0,63129.0,34527.0,1163.0,60797.0,64290.0,0.0
23.92,0.0,0.0,63455.0,35177.0,1095.0,60636.0,64234.0,0.0
23.96,0.0,0.0,64314.0,35857.0,1136.0,60479.0,64189.0,0.0
24.0,0.0,0.0,63571.0,36483.0,1308.0,60969.0,64359.0,0.0
24.04,0.0,0.0,61404.0,37162.0,1107.0,61363.0,64490.0,0.0
24.08,0.0,0.0,63153.0,37814.0,1098.0,61324.0,64459.0,0.0
24.12,0.0,0.0,63300.0,38464.0,1016.0,61351.0,64469.0,0.0
24.16,0.0,0.0,62025.0,39149.0,951.0,61113.0,64408.0,0.0
24.2,0.0,0.0,61462.0,39773.0,991.0,60780.0,64300.0,0.0
24.24,0.0,0.0,62320.0,40460.0,815.0,60398.0,64186.0,0.0
24.28,0.0,0.0,61757.0,41112.0,808.0,60206.0,64150.0,0.0
24.32,0.0,0.0,59598.0,41756.0,830.0,60123.0,64143.0,0.0
24.36,0.0,0.0,61165.0,42441.0,809.0,59782.0,64079.0,0.0
24.4,0.0,0.0,61135.0,43056.0,931.0,59926.0,64194.0,0.0
24.44,0.0,0.0,59866.0,43717.0,1066.0,60029.0,64323.0,0.0
24.48,0.0,0.0,58598.0,44374.0,1153.0,59745.0,64326.0,0.0
24.52,0.0,0.0,59277.0,45013.0,1085.0,59020.0,64218.0,0.0
24.56,0.0,0.0,58010.0,45703.0,930.0,58341.0,64187.0,0.0
24.6,0.0,0.0,56921.0,46332.0,703.0,57233.0,64018.0,0.0
24.64,0.0,0.0,54243.0,47017.0,704.0,56223.0,63956.0,0.0
24.68,0.0,0.0,52628.0,47675.0,836.0,55346.0,63969.0,0.0
24.72,0.0,0.0,50837.0,48321.0,931.0,54593.0,64086.0,0.0
24.76,0.0,0.0,46755.0,49011.0,940.0,53264.0,64059.0,0.0
24.8,0.0,0.0,47085.0,49635.0,796.0,51910.0,64086.0,0.0
24.84,0.0,0.0,46004.0,50310.0,819.0,50958.0,64340.0,0.0
24.88,0.0,0.0,41402.0,50973.0,876.0,49401.0,64406.0,0.0
24.92,0.0,0.0,39445.0,51621.0,1035.0,47390.0,64390.0,0.0
24.96,0.0,0.0,35377.0,52298.0,1060.0,45449.0,64469.0,0.0
25.0,0.0,0.0,32721.0,52915.0,1511.0,43616.0,64638.0,0.0
25.04,0.0,0.0,29189.0,53961.0,1635.0,40960.0,64585.0,0.0
25.08,0.0,0.0,27242.0,54598.0,1510.0,38131.0,64514.0,0.0
25.12,0.0,0.0,24593.0,55267.0,1384.0,35025.0,64410.0,0.0
25.16,0.0,0.0,24406.0,55902.0,1349.0,32195.0,64427.0,0.0
25.2,0.0,0.0,24043.0,56555.0,2299.0,29738.0,64613.0,0.0
25.24,0.0,0.0,24207.0,57213.0,2610.0,26690.0,64566.0,0.0
25.28,0.0,0.0,24020.0,57851.0,3217.0,23791.0,64567.0,0.0
25.32,0.0,0.0,24534.0,58528.0,3432.0,20805.0,64557.0,0.0
25.36,0.0,0.0,26975.0,59181.0,3560.0,17665.0,64451.0,0.0
25.4,0.0,0.0,28187.0,59826.0,3371.0,15055.0,64516.0,0.0
25.44,0.0,0.0,30449.0,60484.0,3073.0,12913.0,64675.0,0.0
25.48,0.0,0.0,39355.0,61126.0,3127.0,10570.0,64675.0,0.0
25.52,0.0,0.0,48601.0,61797.0,3264.0,8915.0,64894.0,0.0
25.56,0.0,0.0,49102.0,62454.0,3482.0,7461.0,65057.0,0.0
25.6,0.0,0.0,51000.0,63102.0,3589.0,6211.0,65201.0,0.0
25.64,0.0,0.0,53943.0,63780.0,3673.0,4510.0,65067.0,0.0
25.68,0.0,0.0,54616.0,64429.0,3593.0,2744.0,64820.0,0.0
25.72,0.0,0.0,54764.0,65104.0,3633.0,1940.0,64810.0,0.0
25.76,0.0,0.0,56132.0,198.0,3684.0,1779.0,64889.0,0.0
25.8,0.0,0.0,52795.0,851.0,3931.0,2145.0,65013.0,0.0
25.84,0.0,0.0,50157.0,1527.0,3969.0,2569.0,65015.0,0.0
25.88,0.0,0.0,49089.0,2188.0,3953.0,3307.0,65034.0,0.0
25.92,0.0,0.0,44542.0,2861.0,4008.0,4392.0,65042.0,0.0
25.96,0.0,0.0,44347.0,3509.0,3788.0,5615.0,64992.0,0.0
26.0,0.0,0.0,43109.0,4163.0,3494.0,6814.0,64837.0,0.0
26.04,0.0,0.0,40830.0,4831.0,3148.0,8331.0,64693.0,0.0
26.08,0.0,0.0,37858.0,5459.0,2986.0,10197.0,64586.0,0.0
26.12,0.0,0.0,30897.0,6132.0,2913.0,12688.0,64623.0,0.0
26.16,0.0,0.0,28453.0,6763.0,3194.0,15034.0,64514.0,0.0
26.2,0.0,0.0,25318.0,7406.0,3405.0,17872.0,64547.0,0.0
26.24,0.0,0.0,25133.0,8065.0,3373.0,21098.0,64677.0,0.0
26.28,0.0,0.0,24601.0,8687.0,3425.0,24777.0,64953.0,0.0
26.32,0.0,0.0,23031.0,9361.0,3040.0,27909.0,64999.0,0.0
26.36,0.0,0.0,23885.0,9993.0,2714.0,30806.0,64972.0,0.0
26.4,0.0,0.0,25604.0,10640.0,2608.0,33492.0,64902.0,0.0
26.44,0.0,0.0,25592.0,11277.0,2628.0,35831.0,64717.0,0.0
26.48,0.0,0.0,27481.0,11890.0,2707.0,38264.0,64632.0,0.0
26.52,0.0,0.0,28505.0,12538.0,2645.0,40651.0,64552.0,0.0
26.56,0.0,0.0,30736.0,13172.0,2294.0,43086.0,64552.0,0.0
26.6,0.0,0.0,34173.0,13811.0,1810.0,45333.0,64524.0,0.0
26.64,0.0,0.0,39505.0,14466.0,1246.0,47715.0,64571.0,0.0
26.68,0.0,0.0,43452.0,15105.0,1284.0,49611.0,64522.0,0.0
26.72,0.0,0.0,46017.0,15759.0,1214.0,51121.0,64416.0,0.0
26.76,0.0,0.0,47718.0,16400.0,1028.0,52427.0,64322.0,0.0
26.8,0.0,0.0,48728.0,17044.0,973.0,53662.0,64245.0,0.0
26.84,0.0,0.0,53352.0,17710.0,1015.0,55126.0,64314.0,0.0
26.88,0.0,0.0,52811.0,18367.0,1150.0,56435.0,64386.0,0.0
26.92,0.0,0.0,53302.0,19037.0,1249.0,57649.0,64478.0,0.0
26.96,0.0,0.0,54823.0,19693.0,1265.0,58530.0,64508.0,0.0
27.0,0.0,0.0,57718.0,20352.0,1254.0,59173.0,64499.0,0.0
27.04,0.0,0.0,57862.0,21023.0,1153.0,59543.0,64439.0,0.0
